species,day,time,mq135Value
Tilapia,9,09:47:12.272869,153
Tilapia,9,09:47:13.474527,154
Tilapia,9,09:47:14.675764,153
Tilapia,9,09:47:15.882882,150
Tilapia,9,09:47:17.093008,155
Tilapia,9,09:47:18.293119,156
Tilapia,9,09:47:19.497229,155
Tilapia,9,09:47:20.705348,155
Tilapia,9,09:47:21.906459,151
Tilapia,9,09:47:23.125591,155
Tilapia,9,09:47:58.133359,183
Tilapia,9,09:47:59.238008,183
Tilapia,9,09:48:00.418742,183
Tilapia,9,09:48:01.631023,180
Tilapia,9,09:48:02.828128,179
Tilapia,9,09:48:04.035190,181
Tilapia,9,09:48:05.238043,178
Tilapia,9,09:48:06.449362,180
Tilapia,9,09:48:07.654741,182
Tilapia,9,09:48:08.851963,182
Tilapia,9,09:48:10.060706,180
Tilapia,9,09:48:11.274694,182
Tilapia,9,09:48:12.476423,179
Tilapia,9,09:48:13.679937,181
Tilapia,9,09:48:14.888101,181
Tilapia,9,09:48:16.098578,180
Tilapia,9,09:48:17.295516,184
Tilapia,9,09:48:18.496587,179
Tilapia,9,09:48:19.702613,184
Tilapia,9,09:48:20.919388,183
Tilapia,9,09:48:22.116273,180
Tilapia,9,09:48:55.465332,155
Tilapia,9,09:48:56.571883,154
Tilapia,9,09:48:57.760273,151
Tilapia,9,09:48:58.969682,154
Tilapia,9,09:49:00.180823,150
Tilapia,9,09:49:01.376375,154
Tilapia,9,09:49:02.583765,153
Tilapia,9,09:49:03.794889,153
Tilapia,9,09:49:04.995283,153
Tilapia,9,09:49:06.194397,151
Tilapia,9,09:49:07.407520,155
Tilapia,9,09:49:08.607629,151
Tilapia,9,09:49:09.811875,155
Tilapia,9,09:49:11.030887,153
Tilapia,9,09:49:12.236009,154
Tilapia,9,09:49:13.440133,150
Tilapia,9,09:49:14.646231,154
Tilapia,9,09:49:15.852347,149
Tilapia,9,09:49:17.049459,156
Tilapia,9,09:49:18.256569,153
Tilapia,9,09:49:19.458683,152
Tilapia,9,09:49:55.752659,165
Tilapia,9,09:49:56.865211,164
Tilapia,9,09:49:58.043945,167
Tilapia,9,09:49:59.260787,165
Tilapia,9,09:50:00.459735,165
Tilapia,9,09:50:01.664155,162
Tilapia,9,09:50:02.868664,164
Tilapia,9,09:50:04.074939,166
Tilapia,9,09:50:05.277843,172
Tilapia,9,09:50:06.492914,171
Tilapia,9,09:50:07.685445,166
Tilapia,9,09:50:08.899618,166
Tilapia,9,09:50:10.104892,168
Tilapia,9,09:50:11.304670,167
Tilapia,9,09:50:12.511017,168
Tilapia,9,09:50:13.726635,165
Tilapia,9,09:50:14.929257,166
Tilapia,9,09:50:16.131681,167
Tilapia,9,09:50:17.343222,166
Tilapia,9,09:50:18.544459,166
Tilapia,9,09:50:19.752384,166
Tilapia,9,09:50:45.611796,157
Tilapia,9,09:50:46.726377,159
Tilapia,9,09:50:47.912545,158
Tilapia,9,09:50:49.124362,159
Tilapia,9,09:50:50.323041,161
Tilapia,9,09:50:51.539462,161
Tilapia,9,09:50:52.739006,162
Tilapia,9,09:50:53.939476,162
Tilapia,9,09:50:55.150327,162
Tilapia,9,09:50:56.362411,162
Tilapia,9,09:50:57.555995,160
Tilapia,9,09:50:58.767843,162
Tilapia,9,09:50:59.971775,161
Tilapia,9,09:51:01.181614,163
Tilapia,9,09:51:02.377724,158
Tilapia,9,09:51:03.589836,160
Tilapia,9,09:51:04.790957,161
Tilapia,9,09:51:06.000081,164
Tilapia,9,09:51:07.199197,164
Tilapia,9,09:51:08.411749,161
Tilapia,9,09:51:09.620876,164
Tilapia,9,09:51:42.191135,148
Tilapia,9,09:51:43.307314,151
Tilapia,9,09:51:44.489475,153
Tilapia,9,09:51:45.698605,152
Tilapia,9,09:51:46.901144,151
Tilapia,9,09:51:48.109692,151
Tilapia,9,09:51:49.306942,151
Tilapia,9,09:51:50.520926,146
Tilapia,9,09:51:51.721564,152
Tilapia,9,09:51:52.930596,150
Tilapia,9,09:51:54.138561,152
Tilapia,9,09:51:55.337259,147
Tilapia,9,09:51:56.546321,148
Tilapia,9,09:51:57.748385,146
Tilapia,9,09:51:58.961343,149
Tilapia,9,09:52:00.157489,151
Tilapia,9,09:52:01.368900,154
Tilapia,9,09:52:02.573801,146
Tilapia,9,09:52:03.774177,147
Tilapia,9,09:52:04.977412,152
Tilapia,9,09:52:06.187347,150
Tilapia,9,09:58:06.943353,148
Tilapia,9,09:58:08.049126,147
Tilapia,9,09:58:09.220569,142
Tilapia,9,09:58:10.435792,144
Tilapia,9,09:58:11.641281,145
Tilapia,9,09:58:12.847134,142
Tilapia,9,09:58:14.044299,146
Tilapia,9,09:58:15.249009,145
Tilapia,9,09:58:16.465333,146
Tilapia,9,09:58:17.665987,150
Tilapia,9,09:58:18.867020,143
Tilapia,9,09:58:20.074867,146
Tilapia,9,09:58:21.281060,146
Tilapia,9,09:58:22.488539,142
Tilapia,9,09:58:23.690732,145
Tilapia,9,09:58:24.898010,144
Tilapia,9,09:58:26.101052,142
Tilapia,9,09:58:27.313493,146
Tilapia,9,09:58:28.510094,142
Tilapia,9,09:58:29.720238,143
Tilapia,9,09:58:30.923319,146
Tuna,9,09:19:22.927167,187
Tuna,9,09:19:24.030166,188
Tuna,9,09:19:25.229273,186
Tuna,9,09:19:26.425205,184
Tuna,9,09:19:27.643317,187
Tuna,9,09:19:28.847430,196
Tuna,9,09:19:30.042535,190
Tuna,9,09:19:31.261669,194
Tuna,9,09:19:32.462782,192
Tuna,9,09:19:33.665903,187
Tuna,9,09:19:34.867015,187
Tuna,9,09:19:36.082188,190
Tuna,9,09:19:37.287259,190
Tuna,9,09:19:38.488386,193
Tuna,9,09:19:39.701537,193
Tuna,9,09:19:40.904641,195
Tuna,9,09:19:42.103763,198
Tuna,9,09:19:43.310887,190
Tuna,9,09:19:44.517070,192
Tuna,9,09:19:45.718280,192
Tuna,9,09:19:46.926956,192
Tuna,9,09:20:20.895343,193
Tuna,9,09:20:22.012292,190
Tuna,9,09:20:23.194946,187
Tuna,9,09:20:24.398589,190
Tuna,9,09:20:25.604742,192
Tuna,9,09:20:26.821300,194
Tuna,9,09:20:28.025641,198
Tuna,9,09:20:29.225966,191
Tuna,9,09:20:30.439425,195
Tuna,9,09:20:31.639363,193
Tuna,9,09:20:32.840987,200
Tuna,9,09:20:34.048610,194
Tuna,9,09:20:35.256962,197
Tuna,9,09:20:36.468240,194
Tuna,9,09:20:37.666899,197
Tuna,9,09:20:38.877591,196
Tuna,9,09:20:40.076367,197
Tuna,9,09:20:41.283967,196
Tuna,9,09:20:42.484238,199
Tuna,9,09:20:43.692895,198
Tuna,9,09:20:44.903486,198
Tuna,9,09:22:08.912381,186
Tuna,9,09:22:10.016914,188
Tuna,9,09:22:11.203701,187
Tuna,9,09:22:12.406923,182
Tuna,9,09:22:13.626821,186
Tuna,9,09:22:14.824347,185
Tuna,9,09:22:16.038087,183
Tuna,9,09:22:17.238943,188
Tuna,9,09:22:18.435651,182
Tuna,9,09:22:19.655567,185
Tuna,9,09:22:20.852522,186
Tuna,9,09:22:22.064594,186
Tuna,9,09:22:23.270386,188
Tuna,9,09:22:24.474088,186
Tuna,9,09:22:25.678774,187
Tuna,9,09:22:26.875628,185
Tuna,9,09:22:28.087646,187
Tuna,9,09:22:29.294449,185
Tuna,9,09:22:30.506671,183
Tuna,9,09:22:31.699105,184
Tuna,9,09:22:32.911684,181
Tuna,9,09:23:32.136537,155
Tuna,9,09:23:33.249570,159
Tuna,9,09:23:34.442807,157
Tuna,9,09:23:35.643929,156
Tuna,9,09:23:36.847054,156
Tuna,9,09:23:38.052173,156
Tuna,9,09:23:39.263301,154
Tuna,9,09:23:40.472439,157
Tuna,9,09:23:41.669558,154
Tuna,9,09:23:42.878682,155
Tuna,9,09:23:44.087806,157
Tuna,9,09:23:45.294280,156
Tuna,9,09:23:46.499095,157
Tuna,9,09:23:47.695313,156
Tuna,9,09:23:48.911601,156
Tuna,9,09:23:50.113901,152
Tuna,9,09:23:51.322570,154
Tuna,9,09:23:52.524064,152
Tuna,9,09:23:53.733567,156
Tuna,9,09:23:54.937209,161
Tuna,9,09:23:56.138681,158
Tuna,9,09:25:13.455533,150
Tuna,9,09:25:14.560770,149
Tuna,9,09:25:15.765897,148
Tuna,9,09:25:16.957994,148
Tuna,9,09:25:18.172130,153
Tuna,9,09:25:19.379243,152
Tuna,9,09:25:20.580352,148
Tuna,9,09:25:21.789483,151
Tuna,9,09:25:22.992586,151
Tuna,9,09:25:24.201702,151
Tuna,9,09:25:25.410803,148
Tuna,9,09:25:26.613919,148
Tuna,9,09:25:27.817041,153
Tuna,9,09:25:29.026171,151
Tuna,9,09:25:30.231300,153
Tuna,9,09:25:31.434400,151
Tuna,9,09:25:32.645534,145
Tuna,9,09:25:33.848659,146
Tuna,9,09:25:35.051782,152
Tuna,9,09:25:36.250892,149
Tuna,9,09:25:37.460017,147
Tuna,9,09:26:09.235596,183
Tuna,9,09:26:10.340214,181
Tuna,9,09:26:11.525573,185
Tuna,9,09:26:12.739279,184
Tuna,9,09:26:13.936791,186
Tuna,9,09:26:15.148241,185
Tuna,9,09:26:16.361365,183
Tuna,9,09:26:17.560890,183
Tuna,9,09:26:18.759623,182
Tuna,9,09:26:19.972481,184
Tuna,9,09:26:21.171910,185
Tuna,9,09:26:22.387281,181
Tuna,9,09:26:23.583988,185
Tuna,9,09:26:24.797388,184
Tuna,9,09:26:25.995024,183
Tuna,9,09:26:27.209401,184
Tuna,9,09:26:28.404431,186
Tuna,9,09:26:29.621000,183
Tuna,9,09:26:30.822434,185
Tuna,9,09:26:32.035216,180
Tuna,9,09:26:33.230740,183
Tuna,9,09:27:44.966640,168
Tuna,9,09:27:46.075432,170
Tuna,9,09:27:47.264422,171
Tuna,9,09:27:48.468680,169
Tuna,9,09:27:49.682440,169
Tuna,9,09:27:50.875185,169
Tuna,9,09:27:52.089318,168
Tuna,9,09:27:53.299696,168
Tuna,9,09:27:54.498207,168
Tuna,9,09:27:55.699848,166
Tuna,9,09:27:56.915412,166
Tuna,9,09:27:58.120751,169
Tuna,9,09:27:59.321088,167
Tuna,9,09:28:00.521636,167
Tuna,9,09:28:01.726269,167
Tuna,9,09:28:02.945403,167
Tuna,9,09:28:04.145903,169
Tuna,9,09:28:05.342625,165
Tuna,9,09:28:06.555132,168
Tuna,9,09:28:07.768308,167
Tuna,9,09:28:08.971903,169
Tuna,9,09:28:41.366924,174
Tuna,9,09:28:42.473816,175
Tuna,9,09:28:43.661224,173
Tuna,9,09:28:44.857346,178
Tuna,9,09:28:46.069440,175
Tuna,9,09:28:47.275725,174
Tuna,9,09:28:48.481077,177
Tuna,9,09:28:49.681281,173
Tuna,9,09:28:50.889199,178
Tuna,9,09:28:52.099899,182
Tuna,9,09:28:53.308466,180
Tuna,9,09:28:54.513823,183
Tuna,9,09:28:55.711896,184
Tuna,9,09:28:56.914487,185
Tuna,9,09:28:58.124345,189
Tuna,9,09:28:59.324652,191
Tuna,9,09:29:00.541910,187
Tuna,9,09:29:01.746633,190
Tuna,9,09:29:02.947584,188
Tuna,9,09:29:04.152582,198
Tuna,9,09:29:05.363755,191
Tuna,9,09:30:09.690910,195
Tuna,9,09:30:10.806791,195
Tuna,9,09:30:11.988332,198
Tuna,9,09:30:13.192831,195
Tuna,9,09:30:14.398999,194
Tuna,9,09:30:15.605023,197
Tuna,9,09:30:16.812342,195
Tuna,9,09:30:18.009647,194
Tuna,9,09:30:19.223287,195
Tuna,9,09:30:20.429404,195
Tuna,9,09:30:21.635168,195
Tuna,9,09:30:22.841661,196
Tuna,9,09:30:24.042052,197
Tuna,9,09:30:25.241695,193
Tuna,9,09:30:26.460591,195
Tuna,9,09:30:27.658957,197
Tuna,9,09:30:28.860801,195
Tuna,9,09:30:30.066170,196
Tuna,9,09:30:31.276263,197
Tuna,9,09:30:32.486059,193
Tuna,9,09:30:33.692623,193
Tuna,9,09:31:47.214134,191
Tuna,9,09:31:48.328727,188
Tuna,9,09:31:49.508940,189
Tuna,9,09:31:50.702406,189
Tuna,9,09:31:51.917897,190
Tuna,9,09:31:53.116937,194
Tuna,9,09:31:54.320117,198
Tuna,9,09:31:55.528813,190
Tuna,9,09:31:56.739360,190
Tuna,9,09:31:57.947292,191
Tuna,9,09:31:59.147410,193
Tuna,9,09:32:00.358970,195
Tuna,9,09:32:01.559774,193
Tuna,9,09:32:02.760828,192
Tuna,9,09:32:03.965088,195
Tuna,9,09:32:05.175440,193
Tuna,9,09:32:06.385075,193
Tuna,9,09:32:07.591269,195
Tuna,9,09:32:08.790864,190
Tuna,9,09:32:10.002796,189
Tuna,9,09:32:11.202101,194
Tuna,9,10:22:55.431789,150
Tuna,9,10:22:56.535765,144
Tuna,9,10:22:57.734730,148
Tuna,9,10:22:58.944814,148
Tuna,9,10:23:00.146186,143
Tuna,9,10:23:01.356620,144
Tuna,9,10:23:02.547618,147
Tuna,9,10:23:03.767208,144
Tuna,9,10:23:04.959818,147
Tuna,9,10:23:06.176430,148
Tuna,9,10:23:07.380224,146
Tuna,9,10:23:08.583523,144
Tuna,9,10:23:09.794202,148
Tuna,9,10:23:10.991519,148
Tuna,9,10:23:12.192635,147
Tuna,9,10:23:13.399766,146
Tuna,9,10:23:14.603252,145
Tuna,9,10:23:15.814548,145
Tuna,9,10:23:17.019716,146
Tuna,9,10:23:18.227031,145
Tuna,9,10:23:19.438403,145
Tuna,9,10:23:59.910435,176
Tuna,9,10:24:01.021348,174
Tuna,9,10:24:02.214009,174
Tuna,9,10:24:03.422793,176
Tuna,9,10:24:04.622278,172
Tuna,9,10:24:05.834765,174
Tuna,9,10:24:07.042582,175
Tuna,9,10:24:08.244425,175
Tuna,9,10:24:09.451687,176
Tuna,9,10:24:10.651812,178
Tuna,9,10:24:11.860891,177
Tuna,9,10:24:13.072236,177
Tuna,9,10:24:14.271231,172
Tuna,9,10:24:15.476760,178
Tuna,9,10:24:16.681683,177
Tuna,9,10:24:17.895761,178
Tuna,9,10:24:19.090802,178
Tuna,9,10:24:20.307239,178
Tuna,9,10:24:21.505129,174
Tuna,9,10:24:22.712297,178
Tuna,9,10:24:23.923423,174
Tuna,9,10:24:54.152827,165
Tuna,9,10:24:55.264866,170
Tuna,9,10:24:56.445763,164
Tuna,9,10:24:57.660875,164
Tuna,9,10:24:58.863310,162
Tuna,9,10:25:00.066098,163
Tuna,9,10:25:01.275073,162
Tuna,9,10:25:02.484198,164
Tuna,9,10:25:03.679293,165
Tuna,9,10:25:04.886413,164
Tuna,9,10:25:06.089554,165
Tuna,9,10:25:07.298650,165
Tuna,9,10:25:08.513775,163
Tuna,9,10:25:09.704886,165
Tuna,9,10:25:10.915008,166
Tuna,9,10:25:12.127132,163
Tuna,9,10:25:13.326253,166
Tuna,9,10:25:14.531374,165
Tuna,9,10:25:15.744503,169
Tuna,9,10:25:16.951624,164
Tuna,9,10:25:18.156735,168
Tuna,9,10:25:54.439762,167
Tuna,9,10:25:55.543841,167
Tuna,9,10:25:56.726565,167
Tuna,9,10:25:57.941507,166
Tuna,9,10:25:59.144235,168
Tuna,9,10:26:00.347718,166
Tuna,9,10:26:01.558810,163
Tuna,9,10:26:02.765060,166
Tuna,9,10:26:03.959488,164
Tuna,9,10:26:05.166314,162
Tuna,9,10:26:06.381654,166
Tuna,9,10:26:07.579116,167
Tuna,9,10:26:08.793361,165
Tuna,9,10:26:09.998030,164
Tuna,9,10:26:11.194484,167
Tuna,9,10:26:12.402760,165
Tuna,9,10:26:13.605622,166
Tuna,9,10:26:14.812549,166
Tuna,9,10:26:16.024011,169
Tuna,9,10:26:17.220712,166
Tuna,9,10:26:18.439155,165
Tuna,9,10:27:31.840600,148
Tuna,9,10:27:32.943456,153
Tuna,9,10:27:34.128944,151
Tuna,9,10:27:35.344516,147
Tuna,9,10:27:36.549652,151
Tuna,9,10:27:37.747281,146
Tuna,9,10:27:38.957420,150
Tuna,9,10:27:40.158531,150
Tuna,9,10:27:41.362655,150
Tuna,9,10:27:42.573781,151
Tuna,9,10:27:43.775560,151
Tuna,9,10:27:44.989291,152
Tuna,9,10:27:46.189833,151
Tuna,9,10:27:47.397146,149
Tuna,9,10:27:48.607728,147
Tuna,9,10:27:49.806808,151
Tuna,9,10:27:51.015777,147
Tuna,9,10:27:52.225124,150
Tuna,9,10:27:53.428287,152
Tuna,9,10:27:54.630758,151
Tuna,9,10:27:55.838450,151
Tuna,9,10:28:24.590903,152
Tuna,9,10:28:25.710371,156
Tuna,9,10:28:26.883670,158
Tuna,9,10:28:28.099383,156
Tuna,9,10:28:29.299960,158
Tuna,9,10:28:30.512915,156
Tuna,9,10:28:31.712898,158
Tuna,9,10:28:32.912468,152
Tuna,9,10:28:34.118875,155
Tuna,9,10:28:35.327516,155
Tuna,9,10:28:36.539335,155
Tuna,9,10:28:37.739067,159
Tuna,9,10:28:38.940020,158
Tuna,9,10:28:40.151735,158
Tuna,9,10:28:41.357491,154
Tuna,9,10:28:42.568796,153
Tuna,9,10:28:43.769150,154
Tuna,9,10:28:44.971201,153
Tuna,9,10:28:46.179057,157
Tuna,9,10:28:47.380757,155
Tuna,9,10:28:48.584733,157
Tuna,9,10:29:16.723615,155
Tuna,9,10:29:17.832644,151
Tuna,9,10:29:19.007733,154
Tuna,9,10:29:20.214858,151
Tuna,9,10:29:21.428002,156
Tuna,9,10:29:22.624091,151
Tuna,9,10:29:23.828213,156
Tuna,9,10:29:25.035475,156
Tuna,9,10:29:26.238582,155
Tuna,9,10:29:27.441707,157
Tuna,9,10:29:28.650824,156
Tuna,9,10:29:29.859942,161
Tuna,9,10:29:31.070069,161
Tuna,9,10:29:32.277198,160
Tuna,9,10:29:33.480324,159
Tuna,9,10:29:34.689442,162
Tuna,9,10:29:35.883553,160
Tuna,9,10:29:37.097000,157
Tuna,9,10:29:38.293924,155
Tuna,9,10:29:39.508817,161
Tuna,9,10:29:40.713486,159
Tuna,9,10:30:08.614892,165
Tuna,9,10:30:09.722963,163
Tuna,9,10:30:10.920593,165
Tuna,9,10:30:12.128544,162
Tuna,9,10:30:13.334007,165
Tuna,9,10:30:14.536223,164
Tuna,9,10:30:15.738860,164
Tuna,9,10:30:16.949919,166
Tuna,9,10:30:18.154315,162
Tuna,9,10:30:19.364964,166
Tuna,9,10:30:20.561683,167
Tuna,9,10:30:21.769136,168
Tuna,9,10:30:22.981663,169
Tuna,9,10:30:24.186626,169
Tuna,9,10:30:25.386663,169
Tuna,9,10:30:26.594395,169
Tuna,9,10:30:27.792228,170
Tuna,9,10:30:29.004202,172
Tuna,9,10:30:30.208154,172
Tuna,9,10:30:31.408667,170
Tuna,9,10:30:32.614799,173
Tuna,9,10:31:01.282685,158
Tuna,9,10:31:02.399984,159
Tuna,9,10:31:03.581077,165
Tuna,9,10:31:04.776305,164
Tuna,9,10:31:05.985456,168
Tuna,9,10:31:07.197568,170
Tuna,9,10:31:08.393677,172
Tuna,9,10:31:09.602799,174
Tuna,9,10:31:10.811923,174
Tuna,9,10:31:12.023061,175
Tuna,9,10:31:13.224160,177
Tuna,9,10:31:14.427284,179
Tuna,9,10:31:15.638466,181
Tuna,9,10:31:16.833511,181
Tuna,9,10:31:18.046639,187
Tuna,9,10:31:19.247759,188
Tuna,9,10:31:20.448872,191
Tuna,9,10:31:21.655999,190
Tuna,9,10:31:22.865126,194
Tuna,9,10:31:24.077293,193
Tuna,9,10:31:25.273350,192
Tuna,9,10:31:53.145513,169
Tuna,9,10:31:54.249484,167
Tuna,9,10:31:55.438543,169
Tuna,9,10:31:56.652320,162
Tuna,9,10:31:57.855304,163
Tuna,9,10:31:59.063694,161
Tuna,9,10:32:00.267327,160
Tuna,9,10:32:01.461435,168
Tuna,9,10:32:02.674042,155
Tuna,9,10:32:03.873501,154
Tuna,9,10:32:05.083623,155
Tuna,9,10:32:06.292441,154
Tuna,9,10:32:07.496283,162
Tuna,9,10:32:08.697270,161
Tuna,9,10:32:09.904573,161
Tuna,9,10:32:11.117921,160
Tuna,9,10:32:12.314515,155
Tuna,9,10:32:13.530018,158
Tuna,9,10:32:14.732412,159
Tuna,9,10:32:15.930186,159
Tuna,9,10:32:17.145724,158
Mackerel,10,08:49:36.439830,162
Mackerel,10,08:49:37.542344,160
Mackerel,10,08:49:38.724034,161
Mackerel,10,08:49:39.932547,164
Mackerel,10,08:49:41.137790,163
Mackerel,10,08:49:42.342837,164
Mackerel,10,08:49:43.551870,162
Mackerel,10,08:49:44.756509,164
Mackerel,10,08:49:45.956819,166
Mackerel,10,08:49:47.165877,165
Mackerel,10,08:49:48.368298,159
Mackerel,10,08:49:49.576796,162
Mackerel,10,08:49:50.785036,164
Mackerel,10,08:49:51.991140,162
Mackerel,10,08:49:53.193104,159
Mackerel,10,08:49:54.401806,159
Mackerel,10,08:49:55.601656,161
Mackerel,10,08:49:56.806661,159
Mackerel,10,08:49:58.020796,161
Mackerel,10,08:49:59.216078,164
Mackerel,10,08:50:00.424293,162
Mackerel,10,08:50:44.109726,182
Mackerel,10,08:50:45.217426,183
Mackerel,10,08:50:46.394233,184
Mackerel,10,08:50:47.595056,179
Mackerel,10,08:50:48.798470,183
Mackerel,10,08:50:50.000859,179
Mackerel,10,08:50:51.212068,184
Mackerel,10,08:50:52.413636,182
Mackerel,10,08:50:53.625618,179
Mackerel,10,08:50:54.832576,183
Mackerel,10,08:50:56.037131,184
Mackerel,10,08:50:57.243976,181
Mackerel,10,08:50:58.449499,183
Mackerel,10,08:50:59.653037,184
Mackerel,10,08:51:00.862525,183
Mackerel,10,08:51:02.063049,180
Mackerel,10,08:51:03.272369,183
Mackerel,10,08:51:04.476637,181
Mackerel,10,08:51:05.673413,182
Mackerel,10,08:51:06.880639,185
Mackerel,10,08:51:08.092522,185
Mackerel,10,08:51:43.336715,173
Mackerel,10,08:51:44.442859,169
Mackerel,10,08:51:45.614582,175
Mackerel,10,08:51:46.825097,169
Mackerel,10,08:51:48.017589,173
Mackerel,10,08:51:49.223469,172
Mackerel,10,08:51:50.429325,174
Mackerel,10,08:51:51.641128,172
Mackerel,10,08:51:52.842064,175
Mackerel,10,08:51:54.055314,169
Mackerel,10,08:51:55.254620,172
Mackerel,10,08:51:56.462701,169
Mackerel,10,08:51:57.676028,168
Mackerel,10,08:51:58.883186,174
Mackerel,10,08:52:00.083015,173
Mackerel,10,08:52:01.282271,171
Mackerel,10,08:52:02.489576,170
Mackerel,10,08:52:03.702297,172
Mackerel,10,08:52:04.904212,173
Mackerel,10,08:52:06.109863,172
Mackerel,10,08:52:07.312454,173
Mackerel,10,08:53:08.192346,160
Mackerel,10,08:53:09.303644,160
Mackerel,10,08:53:10.476843,161
Mackerel,10,08:53:11.682757,158
Mackerel,10,08:53:12.897372,160
Mackerel,10,08:53:14.092789,161
Mackerel,10,08:53:15.297555,160
Mackerel,10,08:53:16.505119,156
Mackerel,10,08:53:17.719519,160
Mackerel,10,08:53:18.913986,159
Mackerel,10,08:53:20.132009,159
Mackerel,10,08:53:21.329303,165
Mackerel,10,08:53:22.532601,167
Mackerel,10,08:53:23.745037,166
Mackerel,10,08:53:24.945458,163
Mackerel,10,08:53:26.145257,169
Mackerel,10,08:53:27.365148,165
Mackerel,10,08:53:28.568578,168
Mackerel,10,08:53:29.776635,173
Mackerel,10,08:53:30.972491,170
Mackerel,10,08:53:32.174953,167
Mackerel,10,08:54:07.400654,171
Mackerel,10,08:54:08.517398,171
Mackerel,10,08:54:09.690442,165
Mackerel,10,08:54:10.901284,168
Mackerel,10,08:54:12.094297,174
Mackerel,10,08:54:13.297530,171
Mackerel,10,08:54:14.504411,170
Mackerel,10,08:54:15.715432,172
Mackerel,10,08:54:16.915326,169
Mackerel,10,08:54:18.133170,173
Mackerel,10,08:54:19.341130,173
Mackerel,10,08:54:20.540436,170
Mackerel,10,08:54:21.747477,172
Mackerel,10,08:54:22.956993,173
Mackerel,10,08:54:24.162064,173
Mackerel,10,08:54:25.357855,173
Mackerel,10,08:54:26.566309,174
Mackerel,10,08:54:27.768406,173
Mackerel,10,08:54:28.973592,172
Mackerel,10,08:54:30.183041,175
Mackerel,10,08:54:31.389818,175
Mackerel,10,08:55:18.892325,183
Mackerel,10,08:55:20.010216,185
Mackerel,10,08:55:21.165089,182
Mackerel,10,08:55:22.370909,179
Mackerel,10,08:55:23.581941,184
Mackerel,10,08:55:24.781898,183
Mackerel,10,08:55:25.997267,179
Mackerel,10,08:55:27.199447,177
Mackerel,10,08:55:28.406407,179
Mackerel,10,08:55:29.609852,179
Mackerel,10,08:55:30.812514,179
Mackerel,10,08:55:32.026476,179
Mackerel,10,08:55:33.224852,179
Mackerel,10,08:55:34.430701,178
Mackerel,10,08:55:35.644748,175
Mackerel,10,08:55:36.851635,180
Mackerel,10,08:55:38.049207,174
Mackerel,10,08:55:39.260299,178
Mackerel,10,08:55:40.460920,176
Mackerel,10,08:55:41.672844,175
Mackerel,10,08:55:42.877169,182
Mackerel,10,08:56:21.008245,177
Mackerel,10,08:56:22.120363,174
Mackerel,10,08:56:23.308373,175
Mackerel,10,08:56:24.505977,176
Mackerel,10,08:56:25.713587,177
Mackerel,10,08:56:26.911148,170
Mackerel,10,08:56:28.121360,174
Mackerel,10,08:56:29.336491,176
Mackerel,10,08:56:30.529032,173
Mackerel,10,08:56:31.736487,167
Mackerel,10,08:56:32.945398,173
Mackerel,10,08:56:34.156666,169
Mackerel,10,08:56:35.362699,173
Mackerel,10,08:56:36.556021,171
Mackerel,10,08:56:37.773150,166
Mackerel,10,08:56:38.980008,166
Mackerel,10,08:56:40.174829,167
Mackerel,10,08:56:41.392834,170
Mackerel,10,08:56:42.593621,172
Mackerel,10,08:56:43.794010,171
Mackerel,10,08:56:45.006844,170
Mackerel,10,08:57:20.799642,193
Mackerel,10,08:57:21.911972,193
Mackerel,10,08:57:23.074420,192
Mackerel,10,08:57:24.267182,193
Mackerel,10,08:57:25.486339,196
Mackerel,10,08:57:26.683012,193
Mackerel,10,08:57:27.884041,196
Mackerel,10,08:57:29.094272,195
Mackerel,10,08:57:30.306778,195
Mackerel,10,08:57:31.501323,195
Mackerel,10,08:57:32.704808,195
Mackerel,10,08:57:33.917131,197
Mackerel,10,08:57:35.129694,198
Mackerel,10,08:57:36.329278,193
Mackerel,10,08:57:37.532241,195
Mackerel,10,08:57:38.746117,198
Mackerel,10,08:57:39.947195,195
Mackerel,10,08:57:41.144460,195
Mackerel,10,08:57:42.352341,194
Mackerel,10,08:57:43.566297,196
Mackerel,10,08:57:44.772245,193
Mackerel,10,08:58:28.274665,167
Mackerel,10,08:58:29.388201,165
Mackerel,10,08:58:30.538239,167
Mackerel,10,08:58:31.742734,167
Mackerel,10,08:58:32.952776,168
Mackerel,10,08:58:34.162762,166
Mackerel,10,08:58:35.357180,164
Mackerel,10,08:58:36.561436,166
Mackerel,10,08:58:37.768670,166
Mackerel,10,08:58:38.977492,166
Mackerel,10,08:58:40.180965,165
Mackerel,10,08:58:41.394583,167
Mackerel,10,08:58:42.590536,166
Mackerel,10,08:58:43.795525,167
Mackerel,10,08:58:45.000809,166
Mackerel,10,08:58:46.220427,166
Mackerel,10,08:58:47.424198,167
Mackerel,10,08:58:48.621964,164
Mackerel,10,08:58:49.837462,164
Mackerel,10,08:58:51.039829,164
Mackerel,10,08:58:52.235927,165
Mackerel,10,08:59:28.437339,161
Mackerel,10,08:59:29.543083,163
Mackerel,10,08:59:30.708820,165
Mackerel,10,08:59:31.899545,160
Mackerel,10,08:59:33.107979,160
Mackerel,10,08:59:34.316743,162
Mackerel,10,08:59:35.519970,165
Mackerel,10,08:59:36.732835,163
Mackerel,10,08:59:37.941431,161
Mackerel,10,08:59:39.139305,163
Mackerel,10,08:59:40.344874,163
Mackerel,10,08:59:41.557610,164
Mackerel,10,08:59:42.754205,163
